city,state,median_sale_price
Bath (Berkeley Springs),West Virginia,213700.0
Baton Rouge,Louisiana,172250.0
Battle Creek,Michigan,165000.0
Battle Creek,Nebraska,207500.0
Battle Ground,Indiana,275475.0
Battle Ground,Washington,499950.0
Battle Lake,Minnesota,195750.0
Battlefield,Missouri,301200.0
Battlement Mesa,Colorado,402250.0
Baumstown,Pennsylvania,310000.0
Bauxite,Arkansas,255475.0
Bawcomville,Louisiana,79950.0
Baxter,Iowa,175312.5
Baxter,Minnesota,356575.0
Baxter,Tennessee,269990.0
Baxter Estates,New York,1900000.0
Baxter Village,South Carolina,686000.0
Bay,Arkansas,125500.0
Bay City,Michigan,122250.0
Bay City,Texas,199950.0
Bay City,Wisconsin,237500.0
Bay Harbor Islands,Florida,665750.0
Bay Head,New Jersey,2517500.0
Bay Hill,Florida,917250.0
Bay Minette,Alabama,221000.0
Bay Park,New York,562500.0
Bay Pines,Florida,356250.0
Bay Point,California,515000.0
Bay Shore,New York,577000.0
Bay St. Louis,Mississippi,390750.0
Bay View,Ohio,211450.0
Bay View,Washington,935000.0
Bay View Gardens,Illinois,91200.0
Bay Village,Ohio,392500.0
Bayard,New Mexico,80000.0
Bayboro,North Carolina,187000.0
Bayfield,Colorado,500500.0
Bayonet Point,Florida,230000.0
Bayonne,New Jersey,575500.0
Bayou Blue,Louisiana,281697.5
Bayou Cane,Louisiana,185000.0
Bayou Country Club,Louisiana,365625.0
Bayou Gauche,Louisiana,330500.0
Bayou La Batre,Alabama,115000.0
Bayou Vista,Louisiana,156250.0
Bayou Vista,Texas,394425.0
Bayport,Minnesota,488000.0
Bayport,New York,730000.0
Bayshore,North Carolina,453750.0
Bayshore,Oregon,555000.0
Bayshore Gardens,Florida,272850.0
Bayside,Wisconsin,530500.0
Baytown,Texas,235900.0
Bayview,California,470125.0
Bayview,North Carolina,495000.0
Bayview,Texas,549500.0
Bayville,New York,760000.0
Baywood,New York,548750.0
Baywood Park,California,2622500.0
Beach City,Ohio,202450.0
Beach City,Texas,525000.0
Beach Haven,New Jersey,1559375.0
Beach Haven West,New Jersey,845000.0
Beach Park,Illinois,255000.0
Beachwood,New Jersey,438000.0
Beachwood,Ohio,421500.0
Beacon,Iowa,222000.0
Beacon,New York,562913.5
Beacon Hill,Washington,408750.0
Beacon Square,Florida,229825.0
Bealeton,Virginia,415000.0
Bean Station,Tennessee,250000.0
Bear,Delaware,339500.0
Bear Creek,California,397000.0
Bear Creek,Florida,380000.0
Bear Creek,Texas,1076250.0
Bear Creek,Wisconsin,76000.0
Bear Creek Ranch,Texas,308490.0
Bear Creek Village,Pennsylvania,391500.0
Bear Lake,Michigan,230000.0
Bear River,Wyoming,278000.0
Bear River City,Utah,340000.0
Bear Rocks,Pennsylvania,202500.0
Bear Valley Springs,California,426000.0
Beasley,Texas,187500.0
Beason,Illinois,75000.0
Beatrice,Nebraska,187500.0
Beattystown,New Jersey,523500.0
Beaufort,North Carolina,467500.0
Beaufort,South Carolina,440000.0
Beaumont,California,528083.0
Beaumont,Texas,199225.0
Beaux Arts Village,Washington,2150000.0
Beauxart Gardens,Texas,144900.0
Beaver,Pennsylvania,249000.0
Beaver Creek,Texas,223000.0
Beaver Crossing,Nebraska,140000.0
Beaver Dam,Wisconsin,240000.0
Beaver Dam Lake,New York,531250.0
Beaver Falls,Pennsylvania,131000.0
Beaver Meadows,Pennsylvania,150000.0
Beaver Valley,Arizona,398000.0
Beavercreek,Ohio,303475.0
Beavercreek,Oregon,910000.0
Beaverdale,Iowa,298750.0
Beaverdam,Ohio,149900.0
Beaverton,Oregon,563475.0
Beavertown,Pennsylvania,260000.0
Bechtelsville,Pennsylvania,250000.0
Beckemeyer,Illinois,265000.0
Becker,Minnesota,337500.0
Becket,Massachusetts,601250.0
Beckett,New Jersey,345000.0
Beckett Ridge,Ohio,337300.0
Bedford,Indiana,182450.0
Bedford,Massachusetts,922500.0
Bedford,New York,999000.0
Bedford,Ohio,157500.0
Bedford,Texas,361875.0
Bedford,Virginia,245950.0
Bedford Heights,Ohio,195500.0
Bedford Hills,New York,555000.0
Bedford Park,Illinois,369125.0
Bedminster,New Jersey,1231000.0
Bee,Nebraska,55000.0
Bee Cave,Texas,935900.0
Bee Ridge,Florida,371875.0
Beebe,Arkansas,196000.0
Beech Creek,Pennsylvania,145750.0
Beech Grove,Indiana,200000.0
Beech Island,South Carolina,269595.0
Beech Mountain,North Carolina,446250.0
Beech Mountain Lakes,Pennsylvania,242500.0
Beecher,Illinois,291500.0
Beecher,Michigan,41500.0
Beechmont,Kentucky,162500.0
Beechwood,Michigan,352500.0
Beechwood,Mississippi,223568.75
Beechwood Trails,Ohio,426225.0
Beechwood Village,Kentucky,381000.0
Beekman,New York,459900.0
Beekmantown,New York,290000.0
Beesleys Point,New Jersey,715000.0
Beeville,Texas,172000.0
Beggs,Oklahoma,191787.5
Bel Air,Maryland,326875.0
Bel Air North,Maryland,404425.0
Bel Air South,Maryland,348750.0
Bel Aire,Kansas,294000.0
Bel-Nor,Missouri,192500.0
Bel-Ridge,Missouri,68300.0
Belchertown,Massachusetts,452500.0
Belding,Michigan,200000.0
Belfair,Washington,463462.5
Belfast,Pennsylvania,515000.0
Belfield,North Dakota,112500.0
Belford,New Jersey,580250.0
Belgium,Illinois,103000.0
Belgium,Wisconsin,379900.0
Belgrade,Minnesota,210750.0
Belgrade,Montana,522500.0
Belhaven,North Carolina,259950.0
Bell,California,750000.0
Bell,Florida,253000.0
Bell Acres,Pennsylvania,700000.0
Bell Buckle,Tennessee,419850.0
Bell Canyon,California,2367500.0
Bell Gardens,California,735000.0
Bell Hill,Washington,999475.0
Bella Villa,Missouri,199500.0
Bella Vista,Arkansas,339500.0
Bella Vista,California,480500.0
Bellair-Meadowbrook Terrace,Florida,262475.0
Bellaire,Ohio,100000.0
Bellaire,Texas,1080000.0
Bellbrook,Ohio,322801.0
Belle,West Virginia,54500.0
Belle Center,Ohio,209950.0
Belle Chasse,Louisiana,349375.0
Belle Fontaine,Alabama,342500.0
Belle Glade,Florida,292500.0
Belle Haven,Virginia,495000.0
Belle Isle,Florida,560000.0
Belle Mead,New Jersey,836920.0
Belle Meade,Tennessee,2610000.0
Belle Plaine,Iowa,134000.0
Belle Plaine,Kansas,154875.0
Belle Plaine,Minnesota,349900.0
Belle Rive,Illinois,189900.0
Belle Rose,Louisiana,100975.0
Belle Terre,New York,1678000.0
Belle Vernon,Pennsylvania,127252.0
Belleair,Florida,800000.0
Belleair Beach,Florida,986200.0
Belleair Bluffs,Florida,340000.0
Bellefontaine,Ohio,219925.0
Bellefontaine Neighbors,Missouri,97000.0
Bellefonte,Delaware,331000.0
Bellefonte,Kentucky,356875.0
Bellefonte,Pennsylvania,262500.0
Bellemeade,Kentucky,375500.0
Bellemont,Arizona,504000.0
Belleplain,New Jersey,182500.0
Bellerive,Missouri,410000.0
Bellerive Acres,Missouri,410000.0
Bellerose,New York,1030000.0
Bellerose Terrace,New York,630000.0
Belleview,Florida,287000.0
Belleville,Illinois,143750.0
Belleville,Michigan,277000.0
Belleville,Pennsylvania,272500.0
Belleville,Wisconsin,385000.0
Bellevue,Idaho,730000.0
Bellevue,Illinois,110000.0
Bellevue,Kentucky,255000.0
Bellevue,Michigan,153000.0
Bellevue,Nebraska,271000.0
Bellevue,Ohio,159000.0
Bellevue,Pennsylvania,239875.0
Bellevue,Washington,1162500.0
Bellevue,Wisconsin,380000.0
Bellewood,Kentucky,537500.0
Bellflower,California,767500.0
Bellflower,Illinois,117750.0
Bellingham,Massachusetts,480000.0
Bellingham,Washington,650000.0
Bellmawr,New Jersey,294975.0
Bellmead,Texas,188775.0
Bellmont,New York,190000.0
Bellmore,New York,762000.0
Bellport,New York,727500.0
Bells,Tennessee,189450.0
Bells,Texas,215000.0
Bellview,Florida,237000.0
Bellville,Ohio,241950.0
Bellville,Texas,300000.0
Bellvue,Colorado,605000.0
Bellwood,Illinois,238000.0
Bellwood,Pennsylvania,182500.0
Bellwood,Virginia,297500.0
Belmar,New Jersey,983502.0
Belmont,California,2190000.0
Belmont,Massachusetts,1335000.0
Belmont,New Hampshire,377500.0
Belmont,North Carolina,477615.0
Belmont,Ohio,195000.0
Belmont,Pennsylvania,113750.0
Belmont,Virginia,765000.0
Belmont Estates,Virginia,473675.0
Beloit,Ohio,110000.0
Beloit,Wisconsin,179000.0
Belpre,Ohio,188750.0
Belt,Montana,95500.0
Belterra,Texas,695000.0
Belton,Missouri,268139.0
Belton,South Carolina,211450.0
Belton,Texas,313507.5
Beltsville,Maryland,425000.0
Belvedere,California,5300000.0
Belvedere,South Carolina,214000.0
Belvedere Park,Georgia,296000.0
Belvidere,Illinois,203975.0
Belvidere,New Jersey,325000.0
Belview,Virginia,233500.0
Belville,North Carolina,318750.0
Belwood,North Carolina,165000.0
Bement,Illinois,143875.0
Bemidji,Minnesota,235000.0
Bemiss,Georgia,259000.0
Bemus Point,New York,742500.0
Ben Avon,Pennsylvania,357500.0
Ben Avon,South Carolina,224950.0
Ben Bolt,Texas,175000.0
Ben Lomond,California,907500.0
Benavides,Texas,32100.0
Benbow,California,425000.0
Benbrook,Texas,323000.0
Bend,California,330000.0
Bend,Oregon,697040.0
Bendersville,Pennsylvania,230000.0
Bendon,Michigan,279800.0
Benicia,California,738750.0
Benjamin,Utah,860000.0
Benld,Illinois,106000.0
Bennet,Nebraska,290000.0
Bennett,Colorado,420000.0
Bennett,North Carolina,229900.0
Bennettsville,South Carolina,81250.0
Bennington,Kansas,179500.0
Bennington,Nebraska,315000.0
Bennington,New Hampshire,330000.0
Bennington,Vermont,243750.0
Benns Church,Virginia,380000.0
Bensalem,Pennsylvania,405000.0
Bensenville,Illinois,295000.0
Bensley,Virginia,259900.0
Benson,Arizona,244250.0
Benson,Illinois,97500.0
Benson,North Carolina,272225.0
Benson,Utah,450000.0
Bensville,Maryland,535000.0
Bent Creek,North Carolina,537500.0
Bentley,Kansas,169150.0
Bentleyville,Ohio,1050000.0
Bentleyville,Pennsylvania,148000.0
Benton,Arkansas,239900.0
Benton,Kansas,185450.0
Benton,Louisiana,323950.0
Benton,Missouri,245975.0
Benton,Pennsylvania,185000.0
Benton,Tennessee,280000.0
Benton City,Washington,362368.0
Benton Harbor,Michigan,117450.0
Benton Heights,Michigan,80000.0
Benton Park,California,290000.0
Benton Ridge,Ohio,169000.0
Bentonville,Arkansas,488000.0
Benwood,West Virginia,38000.0
Benzonia,Michigan,280000.0
Berea,Kentucky,257650.0
Berea,Ohio,233125.0
Berea,South Carolina,267500.0
Beresford,South Dakota,210000.0
Bergen,New York,200550.0
Bergenfield,New Jersey,599500.0
Bergman,Arkansas,99750.0
Berkeley,California,1360000.0
Berkeley,Illinois,282500.0
Berkeley,Missouri,94999.75
Berkeley Lake,Georgia,750000.0
Berkey,Ohio,50000.0
Berkley,Colorado,540000.0
Berkley,Massachusetts,563750.0
Berkley,Michigan,316250.0
Berkshire Lakes,Florida,358000.0
Berlin,Alabama,224000.0
Berlin,Georgia,204950.0
Berlin,Massachusetts,668625.0
Berlin,New Hampshire,177500.0
Berlin,New Jersey,380000.0
Berlin,New York,312000.0
Berlin,Pennsylvania,155000.0
Berlin Heights,Ohio,235750.0
Bermuda Dunes,California,611000.0
Bermuda Run,North Carolina,383000.0
Bernardston,Massachusetts,350000.0
Bernardsville,New Jersey,1012500.0
Berne,Indiana,152500.0
Berne,New York,380375.0
Bernice,Louisiana,107750.0
Bernville,Pennsylvania,340500.0
Berrien Springs,Michigan,290500.0
Berry Creek,California,532000.0
Berry Hill,Tennessee,489950.0
Berryville,Texas,257500.0
Berryville,Virginia,434750.0
Berthoud,Colorado,516965.0
Bertram,Iowa,242500.0
Bertsch-Oceanview,California,308375.0
Berwick,Louisiana,180000.0
Berwick,Maine,365000.0
Berwick,Pennsylvania,165000.0
Berwyn,Illinois,332500.0
Berwyn,Pennsylvania,774450.0
Berwyn Heights,Maryland,480625.0
Bessemer,Alabama,158500.0
Bessemer,Pennsylvania,169950.0
Bessemer City,North Carolina,241750.0
Bethalto,Illinois,195000.0
Bethania,North Carolina,353000.0
Bethany,New York,226000.0
Bethany,Oklahoma,184500.0
Bethany,Oregon,761000.0
Bethel,Connecticut,494850.0
Bethel,Minnesota,329000.0
Bethel,North Carolina,212500.0
Bethel,Ohio,216250.0
Bethel,Pennsylvania,229000.0
Bethel,Vermont,303250.0
Bethel,Washington,566975.0
Bethel Acres,Oklahoma,282000.0
Bethel Heights,Arkansas,295000.0
Bethel Island,California,835000.0
Bethel Park,Pennsylvania,263450.0
Bethesda,Arkansas,175000.0
Bethesda,Maryland,1123750.0
Bethesda,Ohio,106762.5
Bethlehem,Georgia,348000.0
Bethlehem,New Hampshire,350000.0
Bethlehem,New York,410000.0
Bethlehem,North Carolina,498455.0
Bethlehem,Pennsylvania,260000.0
Bethlehem,West Virginia,196000.0
Bethlehem Village,Connecticut,630000.0
Bethpage,New York,757500.0
Bethpage,Tennessee,807500.0
Bettendorf,Iowa,331000.0
Bettsville,Ohio,163000.0
Between,Georgia,448500.0
Beulah,Michigan,523250.0
Beulah Valley,Colorado,372000.0
Beurys Lake,Pennsylvania,167500.0
Beverly,Massachusetts,672500.0
Beverly,New Jersey,280000.0
Beverly Beach,Florida,294750.0
Beverly Hills,California,3022500.0
Beverly Hills,Florida,201350.0
Beverly Hills,Michigan,540000.0
Beverly Hills,Missouri,115450.0
Beverly Hills,Texas,167200.0
Beverly Shores,Indiana,699000.0
Bevil Oaks,Texas,287500.0
Bexley,Ohio,580000.0
Bicknell,Indiana,113250.0
Biddeford,Maine,500000.0
Bidwell,Ohio,265000.0
Bier,Maryland,189000.0
Big Bass Lake,Pennsylvania,366275.0
Big Bay,Michigan,225000.0
Big Bear City,California,412000.0
Big Bear Lake,California,585000.0
Big Beaver,Pennsylvania,189900.0
Big Bend,Wisconsin,499000.0
Big Coppitt Key,Florida,1050000.0
Big Flats,New York,248345.0
Big Lake,Alaska,353250.0
Big Lake,Minnesota,319975.0
Big Lake,Washington,861250.0
Big Pine Key,Florida,752000.0
Big Point,Mississippi,232500.0
Big Rapids,Michigan,162600.0
Big River,California,137750.0
Big Rock,Illinois,288000.0
Big Sandy,Texas,120000.0
Big Sky,Montana,2762500.0
Big Spring,Texas,230000.0
Big Stone Gap,Virginia,184750.0
Big Stone Gap East,Virginia,212000.0
Big Thicket Lake Estates,Texas,32300.0
Bigelow Corners,Connecticut,365000.0
Bigfork,Minnesota,183000.0
Bigfork,Montana,803750.0
Biggs,California,332500.0
Bigler,Pennsylvania,124000.0
Biglerville,Pennsylvania,224900.0
Billerica,Massachusetts,660000.0
Billings,Missouri,263650.0
Billings,Montana,367000.0
Billington Heights,New York,423250.0
Biloxi,Mississippi,253990.0
Biltmore,Tennessee,210000.0
Biltmore Forest,North Carolina,1675000.0
Bingham Farms,Michigan,610375.0
Binghamton,New York,146775.0
Biola,California,292450.0
Birch Bay,Washington,554250.0
Birch Run,Michigan,199950.0
Birchwood Lakes,Pennsylvania,284587.5
Birchwood Village,Minnesota,497500.0
Bird-in-Hand,Pennsylvania,1665000.0
Birdsboro,Pennsylvania,290000.0
Birdseye,Indiana,74000.0
Birmingham,Alabama,190000.0
Birmingham,Michigan,825325.0
Birmingham,Ohio,167000.0
Biron,Wisconsin,360000.0
Bisbee,Arizona,246000.0
Biscayne Park,Florida,995000.0
Bishop Hills,Texas,475000.0
Bismarck,Arkansas,295000.0
Bismarck,Illinois,161750.0
Bismarck,Missouri,111950.0
Bismarck,North Dakota,310450.0
Bithlo,Florida,475250.0
Bixby,Oklahoma,349567.0
Black Brook,New York,280000.0
Black Butte Ranch,Oregon,1138750.0
Black Canyon City,Arizona,360550.0
Black Creek,Wisconsin,228250.0
Black Diamond,Florida,478750.0
Black Diamond,Washington,782221.5
Black Eagle,Montana,179950.0
Black Earth,Wisconsin,382450.0
Black Hammock,Florida,805000.0
Black Hawk,Colorado,638000.0
Black Jack,Missouri,237500.0
Black Lick,Pennsylvania,82500.0
Black Mountain,North Carolina,525000.0
Black Point-Green Point,California,1582000.0
Black River,New York,295000.0
Black Sands,Hawaii,185000.0
Blackburn,Missouri,172000.0
Blackduck,Minnesota,189500.0
Blackfoot,Idaho,312500.0
Blackhawk,California,2207500.0
Blackhawk,South Dakota,416225.0
Blacklake,California,813625.0
Blacklick Estates,Ohio,220625.0
Blacksburg,South Carolina,225000.0
Blacksburg,Virginia,347500.0
Blackshear,Georgia,207500.0
Blackstone,Massachusetts,445000.0
Blackwell,Oklahoma,89500.0
Blackwells Mills,New Jersey,850000.0
Blackwood,New Jersey,303500.0
Bladensburg,Maryland,293750.0
Blaine,Minnesota,384100.0
Blaine,Ohio,119000.0
Blaine,Tennessee,359850.0
Blaine,Washington,691000.0
Blaine-Birch Bay,Washington,619875.0
Blair,Nebraska,258500.0
Blair,Oklahoma,20100.0
Blairs,Virginia,262700.0
Blairstown,Iowa,199250.0
Blairstown,New Jersey,334000.0
Blairsville,Pennsylvania,127950.0
Blakely,Pennsylvania,219550.0
Blanchard,Idaho,595000.0
Blanchard,Louisiana,238500.0
Blanchard,Oklahoma,302250.0
Blanchard,Pennsylvania,169225.0
Blanchester,Ohio,189750.0
Blandford,Massachusetts,359900.0
Blandinsville,Illinois,120000.0
Blandon,Pennsylvania,326250.0
Blasdell,New York,230000.0
Blauvelt,New York,733750.0
Blawnox,Pennsylvania,214375.0
Bleecker,New York,421000.0
Blende,Colorado,214375.0
Blenheim,New York,181000.0
Blennerhassett,West Virginia,254000.0
Blessing,Texas,65000.0
Bliss Corner,Massachusetts,490000.0
Blissfield,Michigan,194875.0
Blodgett Landing,New Hampshire,865000.0
Bloomer,Wisconsin,252225.0
Bloomfield,Kentucky,212400.0
Bloomfield,New Mexico,198075.0
Bloomfield,New York,334150.25
Bloomfield,Pennsylvania,255000.0
Bloomfield,Wisconsin,292500.0
Bloomfield Hills,Michigan,735375.0
Blooming Grove,New York,425000.0
Blooming Grove,Texas,150000.0
Blooming Prairie,Minnesota,203750.0
Bloomingburg,Ohio,210000.0
Bloomingdale,Florida,406200.0
Bloomingdale,Georgia,324995.0
Bloomingdale,Illinois,351625.0
Bloomingdale,New Jersey,517500.0
Bloomingdale,Ohio,180000.0
Bloomingdale,Tennessee,200500.0
Bloomington,California,517500.0
Bloomington,Illinois,230550.0
Bloomington,Indiana,285000.0
Bloomington,Minnesota,353450.0
Bloomington,Texas,108750.0
Bloomington,Wisconsin,247500.0
Bloomsburg,Pennsylvania,190000.0
Bloomsbury,New Jersey,390000.0
Bloomville,Ohio,92500.0
Blossom,Texas,228500.0
Blountsville,Alabama,249350.0
Blountville,Tennessee,268050.0
Blowing Rock,North Carolina,714000.0
Blue Ash,Ohio,420500.0
Blue Bell,Pennsylvania,720000.0
Blue Diamond,Nevada,750000.0
Blue Grass,Iowa,376250.0
Blue Hills,Connecticut,269000.0
Blue Island,Illinois,216500.0
Blue Jay,Ohio,360000.0
Blue Lake,California,525000.0
Blue Mound,Texas,218025.0
Blue Mounds,Wisconsin,435000.0
Blue Point,New York,692500.0
Blue Ridge,Alabama,323825.0
Blue Ridge,Arizona,569250.0
Blue Ridge,Texas,259999.5
Blue Ridge,Virginia,340000.0
Blue Ridge Manor,Kentucky,247499.5
Blue Ridge Summit,Pennsylvania,265000.0
Blue River,Colorado,1553750.0
Blue River,Wisconsin,518375.0
Blue Springs,Missouri,297569.0
Bluefield,Virginia,147000.0
Bluewater Acres,New Mexico,65000.0
Bluff City,Tennessee,267500.0
Bluffdale,Utah,498300.0
Bluffton,Indiana,182500.0
Bluffton,Ohio,263075.0
Bluffton,South Carolina,570000.0
Blunt,South Dakota,230000.0
Blythe,California,242500.0
Blythe,Georgia,284900.0
Blytheville,Arkansas,101475.0
Boalsburg,Pennsylvania,433945.75
Boardman,Ohio,197500.0
Boardman,Oregon,329975.0
Boaz,Alabama,208350.0
Boaz,West Virginia,242000.0
Boca Raton,Florida,632000.0
Bodega Bay,California,1395000.0
Bodfish,California,214250.0
Boerne,Texas,467500.0
Bogalusa,Louisiana,104000.0
Bogota,New Jersey,600000.0
Bogue,North Carolina,375000.0
Bohemia,New York,610000.0
Bohners Lake,Wisconsin,314500.0
Boiling Spring Lakes,North Carolina,302975.0
Boiling Springs,North Carolina,277500.0
Boiling Springs,Pennsylvania,360000.0
Boiling Springs,South Carolina,302559.5
Boise,Idaho,487450.0
Bokchito,Oklahoma,99000.0
Bokeelia,Florida,530000.0
Boles Acres,New Mexico,418500.0
Bolinas,California,1542000.0
Bolindale,Ohio,128975.0
Boling,Texas,182993.0
Bolingbroke,Georgia,325000.0
Bolingbrook,Illinois,327375.0
Bolivar,Missouri,234000.0
Bolivar,Ohio,188500.0
Bolivar,Pennsylvania,135000.0
Bolivar,West Virginia,290000.0
Bolivar Peninsula,Texas,437187.5
Bolivia,North Carolina,237575.0
Bolton,Mississippi,184000.0
Bolton,New York,5400000.0
Bolton,Ohio,120250.0
Bolton Landing,New York,1088500.0
Bolton Ma,Massachusetts,774500.0
Bolton Valley,Vermont,284950.0
Bombay Beach,California,155000.0
Bon Air,Alabama,255000.0
Bon Air,Virginia,397000.0
Bon Secour,Alabama,304500.0
Bonadelle Ranchos,California,603750.0
Bonadelle Ranchos-Madera Ranchos,California,558500.0
Bonanza,Arkansas,122500.0
Bonanza,Georgia,241000.0
Bonanza,Oregon,203000.0
Bondsville,Massachusetts,290000.0
Bonduel,Wisconsin,212000.0
Bondurant,Iowa,328698.0
Bondville,Illinois,144500.0
Bonfield,Illinois,291424.25
Bonham,Texas,214500.0
Bonita,California,1108750.0
Bonita Springs,Florida,549000.0
Bonne Terre,Missouri,167450.0
Bonneau,South Carolina,584000.0
Bonneau Beach,South Carolina,402250.0
Bonneauville,Pennsylvania,264425.0
Bonner Springs,Kansas,280000.0
Bonner-West Riverside,Montana,335250.0
Bonney Lake,Washington,662500.0
Bonnie Brae,Illinois,240000.0
Bonny Doon,California,1128750.0
Bono,Arkansas,209950.0
Bonsall,California,1079416.75
Boody,Illinois,335000.0
Boone,Colorado,118200.0
Boone,Iowa,178750.0
Boone,North Carolina,477750.0
Boones Mill,Virginia,88000.0
Booneville,Mississippi,133400.0
Boonsboro,Maryland,412500.0
Boonton,New Jersey,620000.0
Boonville,California,795000.0
Boonville,Indiana,155725.0
Boonville,Missouri,189900.0
Boonville,New York,157325.0
Boonville,North Carolina,207375.0
Booth,West Virginia,239000.0
Boothwyn,Pennsylvania,339500.0
Borden,Indiana,221850.0
Bordentown,New Jersey,408750.0
Borger,Texas,133712.25
Boring,Oregon,724500.0
Boron,California,210000.0
Boronda,California,700000.0
Borrego Springs,California,356250.0
Boscobel,Wisconsin,140750.0
Bossier City,Louisiana,188850.0
Bostic,North Carolina,202000.0
Boston,Georgia,229950.0
Boston,Kentucky,118875.0
Boston,Massachusetts,830000.0
Boston,New York,322300.5
Boston,Pennsylvania,149000.0
Boston Heights,Ohio,415000.0
Bostonia,California,776250.0
Boswell,Indiana,150000.0
Boswell,Pennsylvania,120000.0
Boswell's Corner,Virginia,450000.0
Bothell,Washington,976006.25
Bothell East,Washington,1389950.0
Bothell West,Washington,910000.0
Botines,Texas,1350000.0
Botkins,Ohio,234000.0
Botsford,Connecticut,511100.0
Boulder,Colorado,942250.0
